Matrix saved as results/braga/108/b1_c0.5/original_matrix.png
Matrix saved as results/braga/108/b1_c0.5/corrupted.png
[iter 0] λ=0.5000 → flips=0
[iter 1] λ=0.7500 → flips=12
[iter 2] λ=0.8750 → flips=26
[iter 3] λ=0.9375 → flips=792
[iter 4] λ=0.9062 → flips=26
[iter 5] λ=0.9219 → flips=792
[iter 6] λ=0.9141 → flips=792
[iter 7] λ=0.9102 → flips=792
[iter 8] λ=0.9082 → flips=26
[iter 9] λ=0.9092 → flips=26
[iter 10] λ=0.9097 → flips=26
[iter 11] λ=0.9099 → flips=26
[iter 12] λ=0.9100 → flips=792
[iter 13] λ=0.9100 → flips=792
[iter 14] λ=0.9099 → flips=26
[iter 15] λ=0.9100 → flips=792
[iter 16] λ=0.9100 → flips=26
[iter 17] λ=0.9100 → flips=792
[iter 18] λ=0.9100 → flips=792
[iter 19] λ=0.9100 → flips=26

Best λ=0.8750 → flips=26, correct=8/102
Number of flips performed: 26
Cell (Kaniska_canace,Asteraceae): 0 -> 1
Cell (Kaniska_canace,Plantaginaceae): 0 -> 1
Cell (Nymphalis_l_album,Plantaginaceae): 0 -> 1
Cell (Nymphalis_polychloros,Asteraceae): 0 -> 1
Cell (Nymphalis_polychloros,Plantaginaceae): 0 -> 1
Cell (Nymphalis_californica,Plantaginaceae): 0 -> 1
Cell (Nymphalis_californica,Boraginaceae): 0 -> 1
Cell (Nymphalis_xanthomelas,Plantaginaceae): 0 -> 1
Cell (Nymphalis_xanthomelas,Boraginaceae): 0 -> 1
Cell (Nymphalis_antiopa,Asteraceae): 0 -> 1
Cell (Nymphalis_antiopa,Plantaginaceae): 0 -> 1
Cell (Nymphalis_antiopa,Boraginaceae): 0 -> 1
Cell (Polygonia_c_aureum,Asteraceae): 0 -> 1
Cell (Polygonia_c_aureum,Plantaginaceae): 0 -> 1
Cell (Polygonia_egea,Plantaginaceae): 0 -> 1
Cell (Polygonia_faunus,Plantaginaceae): 0 -> 1
Cell (Polygonia_c_album,Plantaginaceae): 0 -> 1
Cell (Polygonia_satyrus,Asteraceae): 0 -> 1
Cell (Polygonia_satyrus,Plantaginaceae): 0 -> 1
Cell (Polygonia_interrogationis,Plantaginaceae): 0 -> 1
Cell (Polygonia_comma,Plantaginaceae): 0 -> 1
Cell (Polygonia_oreas,Plantaginaceae): 0 -> 1
Cell (Polygonia_oreas,Boraginaceae): 0 -> 1
Cell (Polygonia_progne,Plantaginaceae): 0 -> 1
Cell (Polygonia_zephyrus,Plantaginaceae): 0 -> 1
Cell (Polygonia_gracilis,Plantaginaceae): 0 -> 1
Matrix saved as results/braga/108/b1_c0.5/flipped_matrix.png
Metrics: {'precision': 0.3076923076923077, 'recall': 0.0784313725490196, 'f1': 0.125, 'TP': 8, 'FP': 18, 'FN': 94}
[Elbow detection] λ ≈ 0.903 (cutoff=0.903)
Elbow Metrics: {'precision': 0.3076923076923077, 'recall': 0.0784313725490196, 'f1': 0.125, 'TP': 8, 'FP': 18, 'FN': 94}
