Matrix saved as results/braga/42/b0_c0.1/original_matrix.png
Matrix saved as results/braga/42/b0_c0.1/corrupted.png
[iter 0] λ=0.5000 → flips=24
[iter 1] λ=0.7500 → flips=389
[iter 2] λ=0.6250 → flips=223
[iter 3] λ=0.5625 → flips=145
[iter 4] λ=0.5938 → flips=220
[iter 5] λ=0.5781 → flips=195
[iter 6] λ=0.5703 → flips=146
[iter 7] λ=0.5742 → flips=146
[iter 8] λ=0.5762 → flips=146
[iter 9] λ=0.5771 → flips=195
[iter 10] λ=0.5767 → flips=146
[iter 11] λ=0.5769 → flips=195
[iter 12] λ=0.5768 → flips=146
[iter 13] λ=0.5768 → flips=146
[iter 14] λ=0.5769 → flips=146
[iter 15] λ=0.5769 → flips=195
[iter 16] λ=0.5769 → flips=195
[iter 17] λ=0.5769 → flips=146
[iter 18] λ=0.5769 → flips=195
[iter 19] λ=0.5769 → flips=146

Best λ=0.5703 → flips=146, correct=87/169
Number of flips performed: 146
Cell (Hypanartia_lethe,Typhaceae): 0 -> 1
Cell (Hypanartia_lethe,Acoraceae): 0 -> 1
Cell (Hypanartia_lethe,Rhamnaceae): 0 -> 1
Cell (Hypanartia_lethe,Ulmaceae): 0 -> 1
Cell (Hypanartia_lethe,Salicaceae): 0 -> 1
Cell (Hypanartia_lethe,Ericaceae): 0 -> 1
Cell (Hypanartia_bella,Typhaceae): 0 -> 1
Cell (Hypanartia_bella,Acoraceae): 0 -> 1
Cell (Hypanartia_bella,Rhamnaceae): 0 -> 1
Cell (Hypanartia_bella,Ulmaceae): 0 -> 1
Cell (Hypanartia_bella,Salicaceae): 0 -> 1
Cell (Vanessa_itea,Chloranthaceae): 0 -> 1
Cell (Vanessa_itea,Acoraceae): 0 -> 1
Cell (Vanessa_itea,Ulmaceae): 0 -> 1
Cell (Vanessa_itea,Salicaceae): 0 -> 1
Cell (Vanessa_annabella,Chloranthaceae): 0 -> 1
Cell (Vanessa_annabella,Acoraceae): 0 -> 1
Cell (Vanessa_annabella,Ulmaceae): 0 -> 1
Cell (Vanessa_annabella,Betulaceae): 0 -> 1
Cell (Vanessa_annabella,Salicaceae): 0 -> 1
